day,time,강수확률,일최저기온,1시간기온,하늘상태,일최고기온,습도,풍향,1시간강수량,풍속
2022-07-31,23,60.0,25.0,27.0,4.0,32.0,90.0,149.0,8.0,3.3
2022-08-01,0,30.0,25.0,27.0,4.0,33.0,90.0,138.0,0.0,4.5
2022-08-01,1,60.0,25.0,27.0,4.0,33.0,90.0,133.0,0.0,4.2
2022-08-01,2,60.0,25.0,26.0,4.0,33.0,95.0,132.0,0.0,3.8
2022-08-01,3,60.0,25.0,26.0,4.0,33.0,90.0,130.0,0.0,3.8
2022-08-01,4,60.0,25.0,26.0,4.0,33.0,95.0,126.0,0.0,3.7
2022-08-01,5,60.0,25.0,26.0,4.0,33.0,95.0,129.0,0.0,3.8
2022-08-01,6,60.0,25.0,26.0,4.0,33.0,95.0,129.0,0.0,3.5
2022-08-01,7,60.0,25.0,27.0,4.0,33.0,90.0,134.0,0.0,3.0
2022-08-01,8,60.0,25.0,27.0,4.0,33.0,90.0,140.0,0.0,2.5
2022-08-01,9,60.0,25.0,28.0,4.0,33.0,90.0,141.0,0.0,2.8
2022-08-01,10,60.0,25.0,28.0,4.0,33.0,90.0,178.0,0.0,2.8
2022-08-01,11,60.0,25.0,29.0,4.0,33.0,85.0,196.0,0.0,2.5
2022-08-01,12,30.0,25.0,30.0,4.0,33.0,85.0,203.0,0.0,3.4
2022-08-01,13,60.0,25.0,30.0,4.0,33.0,80.0,198.0,0.0,4.1
2022-08-01,14,60.0,25.0,30.0,4.0,33.0,80.0,193.0,0.0,4.0
2022-08-01,15,60.0,25.0,30.0,4.0,33.0,80.0,183.0,0.0,4.1
2022-08-01,16,60.0,25.0,30.0,4.0,33.0,80.0,171.0,0.0,3.0
2022-08-01,17,30.0,25.0,30.0,4.0,33.0,80.0,169.0,0.0,3.1
2022-08-01,18,60.0,25.0,29.0,4.0,33.0,85.0,164.0,0.0,2.9
2022-08-01,19,60.0,25.0,28.0,4.0,33.0,90.0,160.0,0.0,2.7
2022-08-01,20,60.0,25.0,28.0,4.0,33.0,90.0,155.0,0.0,2.6
2022-08-01,21,30.0,25.0,28.0,4.0,33.0,90.0,153.0,0.0,2.7
2022-08-01,22,30.0,25.0,27.0,4.0,33.0,90.0,157.0,0.0,2.8
2022-08-01,23,30.0,25.0,27.0,4.0,33.0,95.0,162.0,0.0,2.9
2022-08-02,0,60.0,25.0,27.0,4.0,33.0,95.0,173.0,0.0,3.1
2022-08-02,1,30.0,25.0,26.0,4.0,33.0,95.0,174.0,0.0,3.0
2022-08-02,2,30.0,25.0,26.0,4.0,33.0,95.0,172.0,0.0,2.9
2022-08-02,3,60.0,25.0,26.0,4.0,33.0,95.0,172.0,0.0,2.7
2022-08-02,4,60.0,25.0,26.0,4.0,33.0,95.0,171.0,0.0,2.5
2022-08-02,5,60.0,25.0,26.0,4.0,33.0,95.0,173.0,0.0,2.5
2022-08-02,6,60.0,25.0,26.0,4.0,33.0,95.0,178.0,0.0,2.6
2022-08-02,7,60.0,25.0,26.0,4.0,33.0,95.0,184.0,0.0,2.8
2022-08-02,8,60.0,25.0,27.0,4.0,33.0,95.0,194.0,0.0,2.9
2022-08-02,9,30.0,25.0,28.0,4.0,33.0,90.0,200.0,0.0,3.0
2022-08-02,10,30.0,25.0,29.0,4.0,33.0,90.0,190.0,0.0,2.8
2022-08-02,11,30.0,25.0,29.0,4.0,33.0,85.0,198.0,0.0,3.5
2022-08-02,12,60.0,25.0,30.0,4.0,33.0,80.0,212.0,0.0,4.0
2022-08-02,13,30.0,25.0,31.0,4.0,33.0,75.0,222.0,0.0,4.2
2022-08-02,14,30.0,25.0,32.0,4.0,33.0,70.0,227.0,0.0,4.1
2022-08-02,15,30.0,25.0,31.0,4.0,33.0,70.0,225.0,0.0,4.0
2022-08-02,16,20.0,25.0,31.0,3.0,33.0,70.0,226.0,0.0,3.7
2022-08-02,17,20.0,25.0,31.0,3.0,33.0,75.0,225.0,0.0,3.3
2022-08-02,18,20.0,25.0,30.0,3.0,33.0,75.0,223.0,0.0,2.2
2022-08-02,19,20.0,25.0,29.0,3.0,33.0,80.0,212.0,0.0,1.3
2022-08-02,20,30.0,25.0,28.0,4.0,33.0,85.0,192.0,0.0,1.4
2022-08-02,21,20.0,25.0,28.0,3.0,33.0,90.0,187.0,0.0,1.6
2022-08-02,22,20.0,25.0,27.0,3.0,33.0,90.0,184.0,0.0,1.6
2022-08-02,23,20.0,25.0,27.0,3.0,33.0,95.0,180.0,0.0,1.5
2022-08-03,0,20.0,25.0,27.0,3.0,33.0,90.0,180.0,0.0,1.5
2022-08-03,1,30.0,25.0,26.0,4.0,33.0,95.0,180.0,0.0,1.5
2022-08-03,2,60.0,25.0,26.0,4.0,33.0,95.0,176.0,0.0,1.4
2022-08-03,3,60.0,25.0,26.0,4.0,33.0,95.0,176.0,3.0,1.4
2022-08-03,4,60.0,25.0,25.0,4.0,33.0,95.0,176.0,4.0,1.3
2022-08-03,5,60.0,25.0,25.0,4.0,33.0,95.0,175.0,3.0,1.2
2022-08-03,6,60.0,25.0,25.0,4.0,33.0,95.0,170.0,8.0,1.1
2022-08-03,7,60.0,25.0,26.0,4.0,33.0,95.0,198.0,4.0,1.6
2022-08-03,8,60.0,25.0,27.0,4.0,33.0,90.0,209.0,3.0,1.8
2022-08-03,9,60.0,25.0,28.0,4.0,33.0,80.0,223.0,1.0,1.9
2022-08-03,10,30.0,25.0,29.0,4.0,33.0,75.0,233.0,0.0,2.1
2022-08-03,11,30.0,25.0,30.0,4.0,33.0,70.0,238.0,0.0,2.5
2022-08-03,12,30.0,25.0,31.0,4.0,33.0,65.0,241.0,0.0,2.6
2022-08-03,13,60.0,25.0,31.0,4.0,33.0,60.0,243.0,1.0,3.1
2022-08-03,14,60.0,25.0,31.0,4.0,33.0,60.0,243.0,0.0,3.0
2022-08-03,15,60.0,25.0,31.0,4.0,33.0,60.0,248.0,0.0,2.9
2022-08-03,16,20.0,25.0,31.0,3.0,33.0,60.0,253.0,0.0,3.0
2022-08-03,17,20.0,25.0,31.0,3.0,33.0,65.0,253.0,0.0,2.8
2022-08-03,18,20.0,25.0,30.0,3.0,33.0,70.0,257.0,0.0,2.6
2022-08-03,19,20.0,25.0,29.0,3.0,33.0,75.0,262.0,0.0,1.4
2022-08-03,20,30.0,25.0,28.0,4.0,33.0,80.0,264.0,0.0,1.0
2022-08-03,21,30.0,25.0,28.0,4.0,33.0,85.0,249.0,0.0,0.9
2022-08-03,22,30.0,25.0,27.0,4.0,33.0,90.0,234.0,0.0,0.9
2022-08-03,23,20.0,25.0,27.0,3.0,33.0,90.0,212.0,0.0,0.9
2022-08-04,0,30.0,25.0,27.0,4.0,33.0,95.0,215.0,0.0,1.6
2022-08-04,1,30.0,25.0,27.0,4.0,33.0,95.0,221.0,0.0,1.8
2022-08-04,2,30.0,25.0,26.0,4.0,33.0,95.0,221.0,0.0,1.8
2022-08-04,3,30.0,25.0,26.0,4.0,33.0,95.0,223.0,0.0,1.8
2022-08-04,4,30.0,25.0,26.0,4.0,33.0,95.0,225.0,0.0,1.7
2022-08-04,5,30.0,25.0,26.0,4.0,33.0,95.0,230.0,0.0,1.6
2022-08-04,6,30.0,25.0,26.0,4.0,33.0,95.0,225.0,0.0,1.4
2022-08-04,7,30.0,25.0,27.0,4.0,33.0,90.0,227.0,0.0,1.6
2022-08-04,8,30.0,25.0,27.0,4.0,33.0,90.0,230.0,0.0,1.7
2022-08-04,9,30.0,25.0,28.0,4.0,33.0,90.0,235.0,0.0,1.9
2022-08-04,10,30.0,25.0,29.0,4.0,33.0,85.0,243.0,0.0,2.2
2022-08-04,11,60.0,25.0,30.0,4.0,33.0,80.0,247.0,5.0,2.6
2022-08-04,12,60.0,25.0,31.0,4.0,33.0,80.0,249.0,5.0,2.5
2022-08-04,13,60.0,25.0,31.0,4.0,33.0,75.0,252.0,5.0,2.6
2022-08-04,14,60.0,25.0,31.0,4.0,33.0,75.0,252.0,5.0,2.8
2022-08-04,15,60.0,25.0,32.0,3.0,33.0,75.0,255.0,5.0,3.0
2022-08-04,16,60.0,25.0,32.0,3.0,33.0,75.0,259.0,5.0,3.2
2022-08-04,17,20.0,25.0,31.0,3.0,33.0,75.0,259.0,0.0,3.2
2022-08-04,18,20.0,25.0,30.0,3.0,33.0,75.0,253.0,0.0,3.0
2022-08-04,19,20.0,25.0,29.0,3.0,33.0,80.0,262.0,0.0,1.5
2022-08-04,20,20.0,25.0,28.0,3.0,33.0,85.0,252.0,0.0,0.9
2022-08-04,21,20.0,25.0,28.0,3.0,33.0,90.0,225.0,0.0,1.1
2022-08-04,22,20.0,25.0,27.0,3.0,33.0,95.0,212.0,0.0,0.9
2022-08-04,23,30.0,25.0,26.0,4.0,33.0,95.0,197.0,0.0,1.0
2022-08-05,0,30.0,25.0,27.0,4.0,33.0,95.0,190.0,0.0,1.1
2022-08-05,1,30.0,25.0,27.0,4.0,33.0,95.0,194.0,0.0,1.2
2022-08-05,2,30.0,25.0,26.0,4.0,33.0,95.0,218.0,0.0,1.6
2022-08-05,3,30.0,25.0,26.0,4.0,33.0,95.0,230.0,0.0,1.7
2022-08-05,4,60.0,25.0,26.0,4.0,33.0,95.0,230.0,1.0,1.7
2022-08-05,5,60.0,25.0,26.0,4.0,33.0,95.0,223.0,0.0,1.6
2022-08-05,6,60.0,25.0,26.0,4.0,33.0,95.0,227.0,0.0,1.6
2022-08-05,7,60.0,25.0,27.0,4.0,33.0,95.0,235.0,1.0,2.1
2022-08-05,8,60.0,25.0,28.0,4.0,33.0,90.0,235.0,0.0,2.1
2022-08-05,9,30.0,25.0,28.0,4.0,33.0,90.0,229.0,0.0,2.1
2022-08-05,10,30.0,25.0,28.0,4.0,33.0,90.0,227.0,0.0,2.6
2022-08-05,11,30.0,25.0,29.0,4.0,33.0,85.0,223.0,0.0,2.6
2022-08-05,12,30.0,25.0,30.0,4.0,33.0,80.0,226.0,0.0,3.0
2022-08-05,13,30.0,25.0,31.0,4.0,33.0,75.0,238.0,0.0,3.1
2022-08-05,14,60.0,25.0,31.0,3.0,33.0,75.0,244.0,5.0,3.4
2022-08-05,15,60.0,25.0,31.0,4.0,33.0,75.0,253.0,5.0,3.7
2022-08-05,16,60.0,25.0,31.0,4.0,33.0,75.0,252.0,5.0,3.6
2022-08-05,17,60.0,25.0,31.0,4.0,33.0,75.0,252.0,5.0,3.2
2022-08-05,18,30.0,25.0,30.0,4.0,33.0,80.0,241.0,0.0,2.6
2022-08-05,19,30.0,25.0,29.0,4.0,33.0,85.0,230.0,0.0,1.7
2022-08-05,20,60.0,25.0,28.0,4.0,33.0,90.0,214.0,5.0,1.4
2022-08-05,21,30.0,25.0,28.0,4.0,33.0,90.0,200.0,0.0,1.5
2022-08-05,22,30.0,25.0,27.0,4.0,33.0,95.0,207.0,0.0,1.6
2022-08-05,23,30.0,25.0,27.0,4.0,33.0,95.0,209.0,0.0,1.8
2022-08-06,0,30.0,26.0,27.0,4.0,32.0,95.0,212.0,0.0,1.3
2022-08-06,1,30.0,26.0,27.0,4.0,32.0,95.0,231.0,0.0,2.1
2022-08-06,2,30.0,26.0,27.0,4.0,32.0,95.0,225.0,0.0,2.1
2022-08-06,3,30.0,26.0,27.0,4.0,32.0,95.0,227.0,0.0,2.1
2022-08-06,4,30.0,26.0,27.0,4.0,32.0,95.0,219.0,0.0,1.9
2022-08-06,5,30.0,26.0,26.0,4.0,32.0,95.0,220.0,0.0,1.7
2022-08-06,6,30.0,26.0,26.0,4.0,32.0,95.0,216.0,0.0,1.7
2022-08-06,7,30.0,26.0,27.0,4.0,32.0,90.0,220.0,0.0,1.7
2022-08-06,8,30.0,26.0,28.0,4.0,32.0,90.0,209.0,0.0,1.8
2022-08-06,9,30.0,26.0,29.0,4.0,32.0,85.0,223.0,0.0,2.1
2022-08-06,10,30.0,26.0,30.0,4.0,32.0,85.0,237.0,0.0,2.4
2022-08-06,11,30.0,26.0,31.0,4.0,32.0,80.0,242.0,0.0,2.4
2022-08-06,12,20.0,26.0,32.0,3.0,32.0,80.0,223.0,0.0,2.3
2022-08-06,13,30.0,26.0,32.0,4.0,32.0,75.0,258.0,0.0,3.5
2022-08-06,14,30.0,26.0,32.0,4.0,32.0,75.0,253.0,0.0,2.4
2022-08-06,15,20.0,26.0,32.0,3.0,32.0,75.0,208.0,0.0,1.9
2022-08-06,16,60.0,26.0,33.0,3.0,32.0,75.0,205.0,0.0,2.6
2022-08-06,17,20.0,26.0,32.0,3.0,32.0,75.0,201.0,0.0,2.5
2022-08-06,18,20.0,26.0,31.0,3.0,32.0,75.0,197.0,0.0,2.4
2022-08-06,19,20.0,26.0,30.0,3.0,32.0,80.0,207.0,0.0,1.3
2022-08-06,20,20.0,26.0,29.0,3.0,32.0,85.0,189.0,0.0,1.2
2022-08-06,21,0.0,26.0,29.0,1.0,32.0,90.0,195.0,0.0,1.1
2022-08-06,22,20.0,26.0,28.0,3.0,32.0,95.0,190.0,0.0,1.1
2022-08-06,23,20.0,26.0,28.0,3.0,32.0,95.0,189.0,0.0,1.2
2022-08-07,0,0.0,26.0,28.0,1.0,31.0,95.0,204.0,0.0,1.0
2022-08-07,1,20.0,26.0,27.0,3.0,31.0,95.0,189.0,0.0,1.2
2022-08-07,2,20.0,26.0,27.0,3.0,31.0,95.0,184.0,0.0,1.5
2022-08-07,3,20.0,26.0,27.0,3.0,31.0,95.0,193.0,0.0,1.3
2022-08-07,4,20.0,26.0,27.0,3.0,31.0,95.0,197.0,0.0,1.4
2022-08-07,5,20.0,26.0,27.0,3.0,31.0,95.0,207.0,0.0,1.3
2022-08-07,6,20.0,26.0,27.0,3.0,31.0,95.0,209.0,0.0,2.1
2022-08-07,7,20.0,26.0,28.0,3.0,31.0,90.0,212.0,0.0,1.9
2022-08-07,8,20.0,26.0,28.0,3.0,31.0,90.0,216.0,0.0,2.2
2022-08-07,9,20.0,26.0,29.0,3.0,31.0,85.0,199.0,0.0,2.1
2022-08-07,10,30.0,26.0,30.0,4.0,31.0,80.0,194.0,0.0,2.5
2022-08-07,11,20.0,26.0,31.0,3.0,31.0,75.0,198.0,0.0,2.2
2022-08-07,12,20.0,26.0,32.0,3.0,31.0,75.0,197.0,0.0,2.7
2022-08-07,13,20.0,26.0,32.0,3.0,31.0,70.0,203.0,0.0,2.6
2022-08-07,14,20.0,26.0,33.0,3.0,31.0,70.0,226.0,0.0,2.8
2022-08-07,15,20.0,26.0,32.0,3.0,31.0,70.0,208.0,0.0,2.7
2022-08-07,16,20.0,26.0,32.0,3.0,31.0,70.0,207.0,0.0,3.0
2022-08-07,17,20.0,26.0,32.0,3.0,31.0,70.0,204.0,0.0,3.0
2022-08-07,18,20.0,26.0,32.0,3.0,31.0,75.0,216.0,0.0,2.6
2022-08-07,19,20.0,26.0,30.0,3.0,31.0,80.0,208.0,0.0,1.9
2022-08-07,20,20.0,26.0,29.0,3.0,31.0,85.0,202.0,0.0,1.8
2022-08-07,21,30.0,26.0,29.0,4.0,31.0,85.0,189.0,0.0,1.8
2022-08-07,22,20.0,26.0,28.0,3.0,31.0,90.0,189.0,0.0,1.9
2022-08-07,23,20.0,26.0,28.0,3.0,31.0,90.0,203.0,0.0,3.0
2022-08-08,0,30.0,26.0,27.0,4.0,31.0,90.0,206.0,0.0,2.8
2022-08-08,1,20.0,26.0,27.0,3.0,31.0,95.0,210.0,0.0,3.4
2022-08-08,2,20.0,26.0,27.0,3.0,31.0,95.0,208.0,0.0,3.2
2022-08-08,3,20.0,26.0,27.0,3.0,31.0,90.0,210.0,0.0,3.4
2022-08-08,4,30.0,26.0,27.0,4.0,31.0,95.0,210.0,0.0,3.4
2022-08-08,5,20.0,26.0,27.0,3.0,31.0,95.0,209.0,0.0,3.5
2022-08-08,6,20.0,26.0,27.0,3.0,31.0,95.0,207.0,0.0,3.5
2022-08-08,7,30.0,26.0,27.0,4.0,31.0,90.0,207.0,0.0,3.8
2022-08-08,8,30.0,26.0,28.0,4.0,31.0,85.0,213.0,0.0,4.3
2022-08-08,9,30.0,26.0,29.0,4.0,31.0,85.0,212.0,0.0,4.4
2022-08-08,10,20.0,26.0,29.0,3.0,31.0,80.0,216.0,0.0,4.3
2022-08-08,11,30.0,26.0,30.0,4.0,31.0,70.0,222.0,0.0,4.6
2022-08-08,12,30.0,26.0,31.0,4.0,31.0,70.0,228.0,0.0,4.6
2022-08-08,13,30.0,26.0,31.0,4.0,31.0,65.0,228.0,0.0,4.7
2022-08-08,14,30.0,26.0,31.0,4.0,31.0,65.0,229.0,0.0,4.5
2022-08-08,15,30.0,26.0,31.0,4.0,31.0,65.0,232.0,0.0,4.7
2022-08-08,16,30.0,26.0,31.0,4.0,31.0,70.0,233.0,0.0,4.6
2022-08-08,17,30.0,26.0,31.0,4.0,31.0,70.0,229.0,0.0,4.4
2022-08-08,18,30.0,26.0,30.0,4.0,31.0,75.0,226.0,0.0,3.9
2022-08-08,19,30.0,26.0,29.0,4.0,31.0,80.0,218.0,0.0,2.4
2022-08-08,20,30.0,26.0,28.0,4.0,31.0,85.0,211.0,0.0,2.3
2022-08-08,21,30.0,26.0,28.0,4.0,31.0,85.0,207.0,0.0,2.2
2022-08-08,22,30.0,26.0,27.0,4.0,31.0,90.0,210.0,0.0,2.4
2022-08-08,23,30.0,26.0,27.0,4.0,31.0,90.0,214.0,0.0,2.9
2022-08-09,0,20.0,26.0,28.0,3.0,30.0,90.0,200.0,0.0,2.9
2022-08-09,1,30.0,26.0,27.0,4.0,30.0,90.0,204.0,0.0,3.2
2022-08-09,2,20.0,26.0,27.0,3.0,30.0,90.0,210.0,0.0,3.4
2022-08-09,3,30.0,26.0,27.0,4.0,30.0,90.0,207.0,0.0,3.0
2022-08-09,4,30.0,26.0,27.0,4.0,30.0,90.0,212.0,0.0,3.6
2022-08-09,5,30.0,26.0,26.0,4.0,30.0,90.0,210.0,0.0,3.4
2022-08-09,6,30.0,26.0,26.0,4.0,30.0,90.0,208.0,0.0,3.4
2022-08-09,7,30.0,26.0,27.0,4.0,30.0,85.0,211.0,0.0,3.5
2022-08-09,8,30.0,26.0,28.0,4.0,30.0,85.0,216.0,0.0,3.7
2022-08-09,9,30.0,26.0,29.0,4.0,30.0,85.0,212.0,0.0,3.2
2022-08-09,10,30.0,26.0,29.0,4.0,30.0,80.0,234.0,0.0,4.2
2022-08-09,11,30.0,26.0,30.0,4.0,30.0,75.0,226.0,0.0,3.9
2022-08-09,12,30.0,26.0,30.0,4.0,30.0,75.0,231.0,0.0,4.3
2022-08-09,13,20.0,26.0,31.0,3.0,30.0,70.0,237.0,0.0,4.4
2022-08-09,14,20.0,26.0,31.0,3.0,30.0,70.0,234.0,0.0,4.1
2022-08-09,15,20.0,26.0,31.0,3.0,30.0,70.0,229.0,0.0,4.0
2022-08-09,16,20.0,26.0,31.0,3.0,30.0,70.0,229.0,0.0,3.8
2022-08-09,17,20.0,26.0,31.0,3.0,30.0,75.0,229.0,0.0,4.0
2022-08-09,18,30.0,26.0,30.0,4.0,30.0,75.0,230.0,0.0,3.4
2022-08-09,19,30.0,26.0,29.0,4.0,30.0,80.0,223.0,0.0,2.1
2022-08-09,20,30.0,26.0,28.0,4.0,30.0,85.0,211.0,0.0,1.7
2022-08-09,21,30.0,26.0,28.0,4.0,30.0,85.0,204.0,0.0,2.0
2022-08-09,22,30.0,26.0,28.0,4.0,30.0,90.0,209.0,0.0,2.3
2022-08-09,23,30.0,26.0,27.0,4.0,30.0,90.0,211.0,0.0,2.7
2022-08-10,0,30.0,25.0,28.0,4.0,33.0,90.0,203.0,0.0,3.6
2022-08-10,1,30.0,25.0,27.0,4.0,33.0,90.0,200.0,0.0,3.3
2022-08-10,2,30.0,25.0,27.0,4.0,33.0,90.0,200.0,0.0,3.3
2022-08-10,3,30.0,25.0,27.0,4.0,33.0,90.0,206.0,0.0,3.4
2022-08-10,4,30.0,25.0,27.0,4.0,33.0,90.0,204.0,0.0,3.2
2022-08-10,5,30.0,25.0,26.0,4.0,33.0,90.0,205.0,0.0,3.3
2022-08-10,6,30.0,25.0,26.0,4.0,33.0,90.0,207.0,0.0,3.1
2022-08-10,7,30.0,25.0,27.0,4.0,33.0,90.0,217.0,0.0,3.5
2022-08-10,8,30.0,25.0,28.0,4.0,33.0,85.0,215.0,0.0,3.8
2022-08-10,9,30.0,25.0,28.0,4.0,33.0,85.0,217.0,0.0,4.1
2022-08-10,10,30.0,25.0,29.0,4.0,33.0,80.0,223.0,0.0,4.7
2022-08-10,11,30.0,25.0,28.0,4.0,33.0,80.0,221.0,0.0,3.7
2022-08-10,12,30.0,25.0,28.0,4.0,33.0,80.0,220.0,0.0,4.0
2022-08-10,13,30.0,25.0,29.0,4.0,33.0,80.0,220.0,0.0,3.8
2022-08-10,14,60.0,25.0,29.0,4.0,33.0,80.0,224.0,0.0,3.6
2022-08-10,15,60.0,25.0,29.0,4.0,33.0,80.0,232.0,0.0,3.1
2022-08-10,16,60.0,25.0,29.0,4.0,33.0,80.0,218.0,0.0,2.4
2022-08-10,17,60.0,25.0,29.0,4.0,33.0,80.0,216.0,0.0,2.7
2022-08-10,18,30.0,25.0,29.0,4.0,33.0,85.0,208.0,0.0,2.6
2022-08-10,19,30.0,25.0,28.0,4.0,33.0,85.0,204.0,0.0,2.4
2022-08-10,20,60.0,25.0,28.0,4.0,33.0,90.0,200.0,0.0,2.0
2022-08-10,21,60.0,25.0,27.0,4.0,33.0,90.0,201.0,0.0,1.9
2022-08-10,22,60.0,25.0,27.0,4.0,33.0,90.0,204.0,0.0,2.0
2022-08-10,23,30.0,25.0,27.0,4.0,33.0,90.0,204.0,0.0,2.2
2022-08-11,0,30.0,24.0,27.0,4.0,33.0,90.0,205.0,0.0,2.3
2022-08-11,1,30.0,24.0,27.0,4.0,33.0,95.0,205.0,0.0,2.3
2022-08-11,2,30.0,24.0,27.0,4.0,33.0,95.0,209.0,0.0,2.9
2022-08-11,3,30.0,24.0,27.0,4.0,33.0,95.0,206.0,0.0,2.8
2022-08-11,4,30.0,24.0,27.0,4.0,33.0,95.0,208.0,0.0,2.7
2022-08-11,5,30.0,24.0,26.0,4.0,33.0,95.0,207.0,0.0,2.9
