day,time,강수확률,일최저기온,1시간기온,하늘상태,일최고기온,습도,풍향,1시간강수량,풍속
2022-08-21,14,30.0,23.0,31.0,4.0,32.0,70.0,49.0,0.0,0.9
2022-08-21,15,30.0,23.0,31.0,4.0,32.0,70.0,5.0,0.0,1.1
2022-08-21,16,60.0,23.0,31.0,4.0,32.0,70.0,342.0,7.0,1.3
2022-08-21,17,60.0,23.0,30.0,4.0,32.0,75.0,330.0,7.0,1.6
2022-08-21,18,60.0,23.0,29.0,4.0,32.0,80.0,327.0,7.0,1.7
2022-08-21,19,30.0,23.0,28.0,4.0,32.0,85.0,330.0,0.0,1.4
2022-08-21,20,30.0,23.0,27.0,4.0,32.0,90.0,338.0,0.0,1.1
2022-08-21,21,30.0,23.0,26.0,4.0,32.0,90.0,346.0,0.0,0.8
2022-08-21,22,30.0,23.0,26.0,4.0,32.0,90.0,11.0,0.0,1.0
2022-08-21,23,30.0,23.0,26.0,4.0,32.0,90.0,40.0,0.0,0.8
2022-08-22,0,20.0,22.0,25.0,3.0,30.0,90.0,175.0,0.0,1.1
2022-08-22,1,20.0,22.0,25.0,3.0,30.0,95.0,165.0,0.0,1.1
2022-08-22,2,20.0,22.0,25.0,3.0,30.0,95.0,163.0,0.0,1.0
2022-08-22,3,30.0,22.0,24.0,4.0,30.0,95.0,156.0,0.0,1.0
2022-08-22,4,30.0,22.0,24.0,4.0,30.0,95.0,162.0,0.0,0.6
2022-08-22,5,30.0,22.0,24.0,4.0,30.0,95.0,146.0,0.0,0.7
2022-08-22,6,30.0,22.0,24.0,4.0,30.0,95.0,139.0,0.0,0.9
2022-08-22,7,30.0,22.0,24.0,4.0,30.0,95.0,132.0,0.0,1.2
2022-08-22,8,30.0,22.0,25.0,4.0,30.0,90.0,132.0,0.0,1.3
2022-08-22,9,30.0,22.0,27.0,4.0,30.0,80.0,146.0,0.0,1.1
2022-08-22,10,20.0,22.0,28.0,3.0,30.0,75.0,151.0,0.0,1.3
2022-08-22,11,30.0,22.0,29.0,4.0,30.0,70.0,195.0,0.0,1.1
2022-08-22,12,0.0,22.0,30.0,1.0,30.0,65.0,236.0,0.0,1.4
2022-08-22,13,20.0,22.0,31.0,3.0,30.0,60.0,215.0,0.0,1.6
2022-08-22,14,20.0,22.0,31.0,3.0,30.0,60.0,221.0,0.0,1.8
2022-08-22,15,20.0,22.0,32.0,3.0,30.0,60.0,247.0,0.0,2.1
2022-08-22,16,20.0,22.0,32.0,3.0,30.0,60.0,233.0,0.0,2.0
2022-08-22,17,20.0,22.0,31.0,3.0,30.0,65.0,239.0,0.0,2.1
2022-08-22,18,20.0,22.0,30.0,3.0,30.0,70.0,246.0,0.0,1.7
2022-08-22,19,0.0,22.0,28.0,1.0,30.0,75.0,249.0,0.0,1.4
2022-08-22,20,0.0,22.0,27.0,1.0,30.0,80.0,259.0,0.0,1.5
2022-08-22,21,30.0,22.0,26.0,4.0,30.0,85.0,245.0,0.0,1.4
2022-08-22,22,20.0,22.0,26.0,3.0,30.0,90.0,207.0,0.0,1.1
2022-08-22,23,30.0,22.0,25.0,4.0,30.0,90.0,195.0,0.0,1.1
2022-08-23,0,30.0,22.0,25.0,4.0,30.0,90.0,160.0,0.0,1.5
2022-08-23,1,30.0,22.0,25.0,4.0,30.0,90.0,180.0,0.0,1.2
2022-08-23,2,30.0,22.0,25.0,4.0,30.0,90.0,180.0,0.0,1.3
2022-08-23,3,30.0,22.0,25.0,4.0,30.0,90.0,168.0,0.0,1.4
2022-08-23,4,30.0,22.0,25.0,4.0,30.0,95.0,176.0,0.0,1.6
2022-08-23,5,20.0,22.0,24.0,3.0,30.0,95.0,171.0,0.0,1.3
2022-08-23,6,30.0,22.0,24.0,4.0,30.0,95.0,156.0,0.0,1.2
2022-08-23,7,30.0,22.0,25.0,4.0,30.0,90.0,180.0,0.0,1.3
2022-08-23,8,30.0,22.0,26.0,4.0,30.0,85.0,199.0,0.0,1.8
2022-08-23,9,30.0,22.0,27.0,4.0,30.0,85.0,205.0,0.0,2.3
2022-08-23,10,30.0,22.0,28.0,4.0,30.0,85.0,227.0,0.0,2.3
2022-08-23,11,30.0,22.0,28.0,4.0,30.0,85.0,253.0,0.0,3.8
2022-08-23,12,60.0,22.0,28.0,4.0,30.0,85.0,340.0,0.0,2.7
2022-08-23,13,60.0,22.0,29.0,4.0,30.0,85.0,42.0,3.0,1.3
2022-08-23,14,60.0,22.0,29.0,4.0,30.0,85.0,21.0,1.0,1.4
2022-08-23,15,60.0,22.0,29.0,4.0,30.0,85.0,343.0,14.0,1.0
2022-08-23,16,60.0,22.0,29.0,4.0,30.0,85.0,311.0,3.0,2.1
2022-08-23,17,60.0,22.0,28.0,4.0,30.0,85.0,70.0,3.0,1.2
2022-08-23,18,60.0,22.0,27.0,4.0,30.0,90.0,87.0,1.0,1.7
2022-08-23,19,30.0,22.0,27.0,4.0,30.0,90.0,69.0,0.0,0.9
2022-08-23,20,30.0,22.0,26.0,4.0,30.0,90.0,333.0,0.0,0.7
2022-08-23,21,30.0,22.0,26.0,4.0,30.0,90.0,338.0,0.0,1.1
2022-08-23,22,30.0,22.0,25.0,4.0,30.0,90.0,355.0,0.0,1.2
2022-08-23,23,30.0,22.0,24.0,4.0,30.0,90.0,13.0,0.0,1.3
2022-08-24,0,30.0,21.0,25.0,4.0,29.0,90.0,360.0,0.0,1.7
2022-08-24,1,30.0,21.0,25.0,4.0,29.0,90.0,353.0,0.0,1.7
2022-08-24,2,30.0,21.0,25.0,4.0,29.0,90.0,342.0,0.0,1.6
2022-08-24,3,30.0,21.0,25.0,4.0,29.0,90.0,337.0,0.0,1.5
2022-08-24,4,30.0,21.0,24.0,4.0,29.0,90.0,325.0,0.0,1.6
2022-08-24,5,30.0,21.0,24.0,4.0,29.0,90.0,328.0,0.0,1.3
2022-08-24,6,30.0,21.0,24.0,4.0,29.0,90.0,318.0,0.0,1.2
2022-08-24,7,30.0,21.0,24.0,4.0,29.0,90.0,315.0,0.0,1.1
2022-08-24,8,30.0,21.0,25.0,4.0,29.0,90.0,306.0,0.0,0.9
2022-08-24,9,30.0,21.0,25.0,4.0,29.0,90.0,302.0,0.0,0.9
2022-08-24,10,30.0,21.0,26.0,4.0,29.0,85.0,297.0,0.0,1.1
2022-08-24,11,30.0,21.0,27.0,4.0,29.0,85.0,304.0,0.0,1.1
2022-08-24,12,30.0,21.0,28.0,4.0,29.0,80.0,309.0,0.0,1.4
2022-08-24,13,30.0,21.0,29.0,4.0,29.0,75.0,298.0,0.0,1.7
2022-08-24,14,30.0,21.0,29.0,4.0,29.0,70.0,295.0,0.0,2.1
2022-08-24,15,30.0,21.0,29.0,4.0,29.0,70.0,299.0,0.0,2.1
2022-08-24,16,30.0,21.0,29.0,4.0,29.0,70.0,304.0,0.0,1.8
2022-08-24,17,30.0,21.0,28.0,4.0,29.0,75.0,304.0,0.0,1.4
2022-08-24,18,30.0,21.0,27.0,4.0,29.0,75.0,293.0,0.0,1.3
2022-08-24,19,30.0,21.0,26.0,4.0,29.0,80.0,263.0,0.0,0.8
2022-08-24,20,30.0,21.0,26.0,4.0,29.0,85.0,264.0,0.0,1.0
2022-08-24,21,30.0,21.0,25.0,4.0,29.0,85.0,294.0,0.0,1.0
2022-08-24,22,30.0,21.0,25.0,4.0,29.0,90.0,236.0,0.0,0.4
2022-08-24,23,30.0,21.0,24.0,4.0,29.0,90.0,243.0,0.0,0.4
2022-08-25,0,30.0,20.0,24.0,4.0,29.0,90.0,174.0,0.0,1.0
2022-08-25,1,30.0,20.0,23.0,4.0,29.0,90.0,180.0,0.0,1.0
2022-08-25,2,30.0,20.0,23.0,4.0,29.0,90.0,180.0,0.0,1.0
2022-08-25,3,30.0,20.0,23.0,4.0,29.0,95.0,180.0,0.0,0.9
2022-08-25,4,20.0,20.0,22.0,3.0,29.0,95.0,180.0,0.0,0.9
2022-08-25,5,20.0,20.0,22.0,3.0,29.0,95.0,174.0,0.0,0.9
2022-08-25,6,20.0,20.0,21.0,3.0,29.0,95.0,166.0,0.0,0.8
2022-08-25,7,30.0,20.0,23.0,4.0,29.0,95.0,193.0,0.0,0.9
2022-08-25,8,30.0,20.0,24.0,4.0,29.0,90.0,180.0,0.0,1.0
2022-08-25,9,30.0,20.0,25.0,4.0,29.0,85.0,197.0,0.0,1.0
2022-08-25,10,30.0,20.0,26.0,4.0,29.0,75.0,264.0,0.0,1.0
2022-08-25,11,20.0,20.0,27.0,3.0,29.0,75.0,290.0,0.0,1.5
2022-08-25,12,30.0,20.0,28.0,4.0,29.0,70.0,300.0,0.0,2.0
2022-08-25,13,30.0,20.0,29.0,4.0,29.0,65.0,303.0,0.0,2.4
2022-08-25,14,20.0,20.0,30.0,3.0,29.0,65.0,304.0,0.0,2.7
2022-08-25,15,20.0,20.0,30.0,3.0,29.0,65.0,304.0,0.0,2.7
2022-08-25,16,20.0,20.0,29.0,3.0,29.0,65.0,312.0,0.0,3.0
2022-08-25,17,30.0,20.0,28.0,4.0,29.0,65.0,320.0,0.0,3.4
2022-08-25,18,30.0,20.0,27.0,4.0,29.0,70.0,326.0,0.0,3.2
2022-08-25,19,30.0,20.0,25.0,4.0,29.0,70.0,325.0,0.0,1.9
2022-08-25,20,30.0,20.0,24.0,4.0,29.0,75.0,309.0,0.0,1.4
2022-08-25,21,30.0,20.0,23.0,4.0,29.0,75.0,319.0,0.0,2.1
2022-08-25,22,30.0,20.0,23.0,4.0,29.0,75.0,326.0,0.0,1.1
2022-08-25,23,30.0,20.0,23.0,4.0,29.0,75.0,315.0,0.0,1.1
2022-08-26,0,30.0,16.0,22.0,4.0,29.0,80.0,10.0,0.0,1.1
2022-08-26,1,30.0,16.0,21.0,4.0,29.0,80.0,339.0,0.0,0.9
2022-08-26,2,20.0,16.0,21.0,3.0,29.0,80.0,338.0,0.0,1.1
2022-08-26,3,30.0,16.0,21.0,4.0,29.0,85.0,331.0,0.0,1.0
2022-08-26,4,30.0,16.0,21.0,4.0,29.0,80.0,354.0,0.0,1.0
2022-08-26,5,30.0,16.0,20.0,4.0,29.0,85.0,5.0,0.0,1.1
2022-08-26,6,20.0,16.0,20.0,3.0,29.0,90.0,29.0,0.0,1.0
2022-08-26,7,20.0,16.0,21.0,3.0,29.0,85.0,45.0,0.0,1.3
2022-08-26,8,20.0,16.0,23.0,3.0,29.0,75.0,25.0,0.0,1.4
2022-08-26,9,20.0,16.0,24.0,3.0,29.0,75.0,7.0,0.0,1.6
2022-08-26,10,20.0,16.0,26.0,3.0,29.0,70.0,357.0,0.0,2.0
2022-08-26,11,0.0,16.0,27.0,1.0,29.0,65.0,357.0,0.0,2.0
2022-08-26,12,0.0,16.0,28.0,1.0,29.0,60.0,349.0,0.0,1.5
2022-08-26,13,20.0,16.0,29.0,3.0,29.0,55.0,331.0,0.0,1.8
2022-08-26,14,0.0,16.0,29.0,1.0,29.0,55.0,328.0,0.0,1.9
2022-08-26,15,20.0,16.0,29.0,3.0,29.0,55.0,323.0,0.0,2.0
2022-08-26,16,20.0,16.0,29.0,3.0,29.0,55.0,321.0,0.0,2.2
2022-08-26,17,0.0,16.0,28.0,1.0,29.0,60.0,317.0,0.0,1.9
2022-08-26,18,0.0,16.0,27.0,1.0,29.0,65.0,313.0,0.0,1.8
2022-08-26,19,0.0,16.0,25.0,1.0,29.0,70.0,309.0,0.0,1.4
2022-08-26,20,0.0,16.0,24.0,1.0,29.0,80.0,312.0,0.0,1.3
2022-08-26,21,0.0,16.0,23.0,1.0,29.0,85.0,321.0,0.0,1.3
2022-08-26,22,0.0,16.0,22.0,1.0,29.0,85.0,333.0,0.0,1.1
2022-08-26,23,0.0,16.0,21.0,1.0,29.0,90.0,349.0,0.0,1.0
2022-08-27,0,20.0,18.0,21.0,3.0,28.0,90.0,326.0,0.0,1.4
2022-08-27,1,30.0,18.0,21.0,4.0,28.0,90.0,324.0,0.0,1.4
2022-08-27,2,30.0,18.0,21.0,4.0,28.0,90.0,326.0,0.0,1.1
2022-08-27,3,30.0,18.0,20.0,4.0,28.0,95.0,319.0,0.0,0.9
2022-08-27,4,30.0,18.0,20.0,4.0,28.0,95.0,324.0,0.0,0.9
2022-08-27,5,30.0,18.0,20.0,4.0,28.0,90.0,360.0,0.0,0.6
2022-08-27,6,30.0,18.0,20.0,4.0,28.0,95.0,329.0,0.0,0.6
2022-08-27,7,30.0,18.0,21.0,4.0,28.0,85.0,360.0,0.0,0.7
2022-08-27,8,30.0,18.0,23.0,4.0,28.0,85.0,356.0,0.0,1.3
2022-08-27,9,30.0,18.0,24.0,4.0,28.0,75.0,2.0,0.0,2.7
2022-08-27,10,30.0,18.0,25.0,4.0,28.0,70.0,2.0,0.0,3.1
2022-08-27,11,20.0,18.0,26.0,3.0,28.0,60.0,360.0,0.0,3.1
2022-08-27,12,0.0,18.0,26.0,1.0,28.0,50.0,353.0,0.0,3.1
2022-08-27,13,0.0,18.0,27.0,1.0,28.0,45.0,351.0,0.0,3.1
2022-08-27,14,0.0,18.0,27.0,1.0,28.0,40.0,347.0,0.0,3.1
2022-08-27,15,0.0,18.0,27.0,1.0,28.0,40.0,347.0,0.0,3.2
2022-08-27,16,0.0,18.0,27.0,1.0,28.0,40.0,349.0,0.0,3.2
2022-08-27,17,0.0,18.0,26.0,1.0,28.0,45.0,349.0,0.0,2.6
2022-08-27,18,0.0,18.0,25.0,1.0,28.0,50.0,342.0,0.0,1.6
2022-08-27,19,0.0,18.0,23.0,1.0,28.0,60.0,333.0,0.0,1.3
2022-08-27,20,0.0,18.0,21.0,1.0,28.0,65.0,339.0,0.0,1.7
2022-08-27,21,0.0,18.0,20.0,1.0,28.0,70.0,356.0,0.0,1.4
2022-08-27,22,0.0,18.0,19.0,1.0,28.0,70.0,4.0,0.0,1.4
2022-08-27,23,0.0,18.0,19.0,1.0,28.0,75.0,12.0,0.0,1.4
2022-08-28,0,0.0,21.0,18.0,1.0,27.0,75.0,14.0,0.0,1.6
2022-08-28,1,0.0,21.0,18.0,1.0,27.0,80.0,16.0,0.0,1.8
2022-08-28,2,0.0,21.0,17.0,1.0,27.0,80.0,17.0,0.0,1.7
2022-08-28,3,0.0,21.0,17.0,1.0,27.0,80.0,23.0,0.0,1.5
2022-08-28,4,0.0,21.0,16.0,1.0,27.0,85.0,32.0,0.0,1.5
2022-08-28,5,0.0,21.0,16.0,1.0,27.0,85.0,35.0,0.0,1.2
2022-08-28,6,0.0,21.0,16.0,1.0,27.0,85.0,48.0,0.0,1.3
2022-08-28,7,0.0,21.0,17.0,1.0,27.0,85.0,59.0,0.0,1.2
2022-08-28,8,0.0,21.0,19.0,1.0,27.0,75.0,45.0,0.0,1.7
2022-08-28,9,30.0,21.0,21.0,4.0,27.0,65.0,43.0,0.0,1.6
2022-08-28,10,30.0,21.0,22.0,4.0,27.0,60.0,45.0,0.0,1.4
2022-08-28,11,30.0,21.0,23.0,4.0,27.0,55.0,70.0,0.0,1.2
2022-08-28,12,30.0,21.0,24.0,4.0,27.0,55.0,103.0,0.0,0.9
2022-08-28,13,30.0,21.0,25.0,4.0,27.0,50.0,127.0,0.0,1.0
2022-08-28,14,20.0,21.0,27.0,3.0,27.0,45.0,162.0,0.0,0.9
2022-08-28,15,30.0,21.0,27.0,4.0,27.0,45.0,174.0,0.0,0.9
2022-08-28,16,30.0,21.0,27.0,4.0,27.0,45.0,180.0,0.0,0.7
2022-08-28,17,20.0,21.0,27.0,3.0,27.0,50.0,159.0,0.0,0.9
2022-08-28,18,20.0,21.0,26.0,3.0,27.0,60.0,172.0,0.0,0.7
2022-08-28,19,20.0,21.0,24.0,3.0,27.0,65.0,163.0,0.0,1.7
2022-08-28,20,20.0,21.0,23.0,3.0,27.0,70.0,163.0,0.0,1.4
2022-08-28,21,20.0,21.0,22.0,3.0,27.0,75.0,157.0,0.0,1.3
2022-08-28,22,30.0,21.0,21.0,4.0,27.0,75.0,150.0,0.0,1.6
2022-08-28,23,30.0,21.0,21.0,4.0,27.0,80.0,145.0,0.0,1.6
2022-08-29,0,30.0,23.0,21.0,4.0,27.0,85.0,103.0,0.0,1.3
2022-08-29,1,30.0,23.0,20.0,4.0,27.0,85.0,105.0,0.0,1.1
2022-08-29,2,30.0,23.0,20.0,4.0,27.0,80.0,105.0,0.0,1.6
2022-08-29,3,30.0,23.0,20.0,4.0,27.0,80.0,97.0,0.0,1.6
2022-08-29,4,30.0,23.0,20.0,4.0,27.0,80.0,90.0,0.0,1.7
2022-08-29,5,30.0,23.0,19.0,4.0,27.0,80.0,97.0,0.0,1.6
2022-08-29,6,30.0,23.0,19.0,4.0,27.0,80.0,99.0,0.0,1.8
2022-08-29,7,30.0,23.0,20.0,4.0,27.0,80.0,94.0,0.0,1.5
2022-08-29,8,30.0,23.0,21.0,4.0,27.0,75.0,90.0,0.0,1.5
2022-08-29,9,30.0,23.0,22.0,4.0,27.0,75.0,86.0,0.0,1.6
2022-08-29,10,30.0,23.0,23.0,4.0,27.0,70.0,90.0,0.0,2.1
2022-08-29,11,30.0,23.0,24.0,4.0,27.0,65.0,94.0,0.0,2.6
2022-08-29,12,30.0,23.0,25.0,4.0,27.0,65.0,102.0,0.0,2.4
2022-08-29,13,30.0,23.0,25.0,4.0,27.0,65.0,110.0,0.0,2.3
2022-08-29,14,30.0,23.0,25.0,4.0,27.0,65.0,115.0,0.0,1.9
2022-08-29,15,30.0,23.0,25.0,4.0,27.0,70.0,119.0,0.0,2.1
2022-08-29,16,30.0,23.0,24.0,4.0,27.0,75.0,123.0,0.0,2.4
2022-08-29,17,30.0,23.0,24.0,4.0,27.0,75.0,126.0,0.0,1.7
2022-08-29,18,30.0,23.0,24.0,4.0,27.0,80.0,110.0,0.0,1.2
2022-08-29,19,30.0,23.0,23.0,4.0,27.0,80.0,100.0,0.0,1.1
2022-08-29,20,30.0,23.0,22.0,4.0,27.0,85.0,104.0,0.0,1.2
2022-08-29,21,30.0,23.0,22.0,4.0,27.0,85.0,118.0,0.0,1.5
2022-08-29,22,30.0,23.0,22.0,4.0,27.0,85.0,123.0,0.0,1.7
2022-08-29,23,30.0,23.0,22.0,4.0,27.0,85.0,123.0,0.0,2.0
2022-08-30,0,30.0,20.0,22.0,4.0,30.0,90.0,128.0,0.0,1.6
2022-08-30,1,30.0,20.0,22.0,4.0,30.0,90.0,135.0,0.0,1.7
2022-08-30,2,30.0,20.0,22.0,4.0,30.0,90.0,142.0,0.0,1.8
2022-08-30,3,30.0,20.0,22.0,4.0,30.0,90.0,137.0,0.0,1.9
2022-08-30,4,60.0,20.0,22.0,4.0,30.0,95.0,137.0,2.0,1.9
2022-08-30,5,60.0,20.0,22.0,4.0,30.0,95.0,126.0,0.0,1.7
2022-08-30,6,60.0,20.0,22.0,4.0,30.0,95.0,133.0,3.0,1.9
2022-08-30,7,60.0,20.0,22.0,4.0,30.0,90.0,137.0,0.0,1.9
2022-08-30,8,30.0,20.0,23.0,4.0,30.0,90.0,141.0,0.0,1.9
2022-08-30,9,30.0,20.0,25.0,4.0,30.0,85.0,145.0,0.0,2.9
2022-08-30,10,30.0,20.0,26.0,4.0,30.0,85.0,155.0,0.0,3.3
2022-08-30,11,30.0,20.0,27.0,4.0,30.0,80.0,164.0,0.0,3.3
2022-08-30,12,30.0,20.0,27.0,4.0,30.0,80.0,174.0,0.0,2.8
2022-08-30,13,30.0,20.0,27.0,4.0,30.0,80.0,189.0,0.0,2.0
2022-08-30,14,30.0,20.0,27.0,4.0,30.0,80.0,218.0,0.0,2.3
2022-08-30,15,30.0,20.0,27.0,4.0,30.0,80.0,233.0,0.0,2.1
2022-08-30,16,30.0,20.0,27.0,4.0,30.0,85.0,231.0,0.0,2.1
2022-08-30,17,30.0,20.0,26.0,4.0,30.0,85.0,236.0,0.0,2.3
2022-08-30,18,60.0,20.0,26.0,4.0,30.0,85.0,245.0,0.0,1.7
2022-08-30,19,60.0,20.0,25.0,4.0,30.0,90.0,241.0,2.0,1.0
2022-08-30,20,60.0,20.0,25.0,4.0,30.0,95.0,246.0,2.0,1.0
2022-08-30,21,60.0,20.0,25.0,4.0,30.0,95.0,270.0,1.0,1.1
2022-08-30,22,30.0,20.0,24.0,4.0,30.0,95.0,253.0,0.0,1.0
2022-08-30,23,60.0,20.0,24.0,4.0,30.0,95.0,241.0,2.0,1.0
2022-08-31,0,60.0,20.0,24.0,4.0,27.0,95.0,276.0,2.0,1.8
2022-08-31,1,60.0,20.0,24.0,4.0,27.0,95.0,291.0,1.0,1.9
2022-08-31,2,60.0,20.0,23.0,4.0,27.0,95.0,307.0,1.0,2.0
2022-08-31,3,60.0,20.0,23.0,4.0,27.0,95.0,315.0,2.0,2.1
2022-08-31,4,30.0,20.0,23.0,4.0,27.0,95.0,323.0,0.0,2.1
2022-08-31,5,60.0,20.0,22.0,4.0,27.0,95.0,336.0,5.0,1.7
2022-08-31,6,60.0,20.0,22.0,4.0,27.0,95.0,345.0,2.0,1.6
2022-08-31,7,30.0,20.0,22.0,4.0,27.0,90.0,339.0,0.0,1.7
2022-08-31,8,30.0,20.0,22.0,4.0,27.0,90.0,340.0,0.0,2.0
2022-08-31,9,30.0,20.0,23.0,4.0,27.0,90.0,346.0,0.0,2.5
2022-08-31,10,30.0,20.0,23.0,4.0,27.0,90.0,352.0,0.0,2.8
2022-08-31,11,30.0,20.0,24.0,4.0,27.0,85.0,358.0,0.0,2.6
2022-08-31,12,30.0,20.0,24.0,4.0,27.0,85.0,2.0,0.0,2.7
2022-08-31,13,30.0,20.0,26.0,4.0,27.0,75.0,357.0,0.0,2.2
2022-08-31,14,30.0,20.0,27.0,4.0,27.0,75.0,355.0,0.0,2.2
2022-08-31,15,30.0,20.0,27.0,4.0,27.0,70.0,357.0,0.0,2.2
2022-08-31,16,30.0,20.0,27.0,4.0,27.0,70.0,355.0,0.0,2.1
2022-08-31,17,30.0,20.0,26.0,4.0,27.0,70.0,347.0,0.0,1.8
2022-08-31,18,30.0,20.0,25.0,4.0,27.0,75.0,339.0,0.0,1.7
2022-08-31,19,30.0,20.0,24.0,4.0,27.0,80.0,328.0,0.0,1.3
2022-08-31,20,30.0,20.0,23.0,4.0,27.0,85.0,328.0,0.0,1.5
2022-08-31,21,30.0,20.0,23.0,4.0,27.0,85.0,330.0,0.0,1.4
2022-08-31,22,30.0,20.0,22.0,4.0,27.0,90.0,349.0,0.0,1.0
2022-08-31,23,30.0,20.0,22.0,4.0,27.0,95.0,17.0,0.0,1.0
